,id,beer-name,style,ounces,abv,ibu,brewery_id,brewery-name,city,state,clean,brewery\_id
614,1141.0,Jai Alai IPA Aged on White Oak,American IPA,12.0,0.075,70.0,141.0,Cigar City Brewing Company,Tampa,FL,,
615,1140.0,José Martí American Porter,American Porter,12.0,0.08,65.0,141.0,Cigar City Brewing Company,Tampa,FL,,
616,1139.0,Invasion Pale Ale,American Pale Ale (APA),12.0,0.05,,141.0,Cigar City Brewing Company,Tampa,FL,,
617,1138.0,Maduro Brown Ale,English Brown Ale,12.0,0.055,25.0,141.0,Cigar City Brewing Company,Tampa,FL,,
618,571.0,Maduro Brown Ale,American Brown Ale,12.0,0.055,25.0,141.0,Cigar City Brewing Company,Tampa,FL,,
619,570.0,Hotter Than Helles Lager,Munich Helles Lager,12.0,0.05,,141.0,Cigar City Brewing Company,Tampa,FL,,
620,569.0,Tocobaga Red Ale,American Amber / Red Ale,12.0,0.072,75.0,141.0,Cigar City Brewing Company,Tampa,FL,,
621,546.0,Jai Alai IPA,American IPA,12.0,0.075,70.0,141.0,Cigar City Brewing Company,Tampa,FL,,
622,545.0,Florida Cracker Belgian Wit,Witbier,12.0,0.05,18.0,141.0,Cigar City Brewing Company,Tampa,FL,,
623,2338.0,Shark Tracker Light lager,Light Lager,12.0,0.048,,145.0,Cisco Brewers,Nantucket,MA,,
624,1365.0,Pumple Drumkin,Pumpkin Ale,12.0,0.06,,145.0,Cisco Brewers,Nantucket,MA,,
625,1094.0,Grey Lady,Witbier,12.0,0.045,,145.0,Cisco Brewers,Nantucket,MA,,
626,657.0,Summer of Lager,Munich Helles Lager,12.0,0.062,,145.0,Cisco Brewers,Nantucket,MA,,
627,656.0,Indie Pale Ale,American IPA,12.0,0.065,,145.0,Cisco Brewers,Nantucket,MA,,
628,359.0,Sankaty Light Lager,Light Lager,12.0,0.038,,145.0,Cisco Brewers,Nantucket,MA,,
629,56.0,Whale's Tale Pale Ale,English Pale Ale,12.0,0.055999999999999994,,145.0,Cisco Brewers,Nantucket,MA,,
630,1772.0,Jacaranada Rye IPA,American IPA,16.0,0.067,60.0,320.0,Claremont Craft Ales,Claremont,CA,,
631,1393.0,Cascadian Dark Ale,American Black Ale,12.0,0.06,75.0,418.0,Coalition Brewing Company,Portland,OR,,
632,893.0,Wheat the People,American Pale Wheat Ale,16.0,0.044,13.0,418.0,Coalition Brewing Company,Portland,OR,,
633,1407.0,Tybee Island Blonde,American Blonde Ale,12.0,0.047,17.0,415.0,Coastal Empire Beer Company,Savannah,GA,"{'id': 1407, 'beer-name': 'Tybee Island Blonde', 'style': 'American Blonde Ale', 'ounces': 12.0, 'abv': 0.047, 'ibu': 17.0, 'brewery\\_id': 415, 'brewery-name': 'Coastal Empire Beer Company', 'city': 'Savannah', 'state': 'GA', 'brewery_id': 415}",
634,1406.0,Savannah Brown Ale,American Brown Ale,12.0,0.062,55.0,415.0,Coastal Empire Beer Company,Savannah,GA,"{'id': 1406, 'beer-name': 'Savannah Brown Ale', 'style': 'American Brown Ale', 'ounces': 12.0, 'abv': 0.062, 'ibu': 55.0, 'brewery\\_id': 415, 'brewery-name': 'Coastal Empire Beer Company', 'city': 'Savannah', 'state': 'GA', 'brewery_id': 415}",
635,2438.0,Rhode Island Blueberry,Kölsch,12.0,0.046,11.0,101.0,Coastal Extreme Brewing Company,Newport,RI,"{'id': 2438, 'beer-name': 'Rhode Island Blueberry', 'style': 'Kölsch', 'ounces': 12.0, 'abv': 0.046, 'ibu': 11.0, 'brewery\\_id': 101, 'brewery-name': 'Coastal Extreme Brewing Company', 'city': 'Newport', 'state': 'RI', 'brewery_id': 101}",
636,2437.0,Newport Storm IPA,American IPA,12.0,0.065,75.0,101.0,Coastal Extreme Brewing Company,Newport,RI,"{'id': 2437, 'beer-name': 'Newport Storm IPA', 'style': 'American IPA', 'ounces': 12.0, 'abv': 0.065, 'ibu': 75.0, 'brewery\\_id': 101, 'brewery-name': 'Coastal Extreme Brewing Company', 'city': 'Newport', 'state': 'RI', 'brewery_id': 101}",
637,751.0,Hurricane Amber Ale (2004),American Amber / Red Ale,12.0,0.052,24.0,101.0,Coastal Extreme Brewing Company,Newport,RI,"{'id': 751, 'beer-name': 'Hurricane Amber Ale (2004)', 'style': 'American Amber / Red Ale', 'ounces': 12.0, 'abv': 0.052, 'ibu': 24.0, 'brewery\\_id': 101, 'brewery-name': 'Coastal Extreme Brewing Company', 'city': 'Newport', 'state': 'RI', 'brewery_id': 101}",
638,120.0,Hurricane Amber Ale,American Amber / Red Ale,12.0,0.052,24.0,101.0,Coastal Extreme Brewing Company,Newport,RI,"{'id': 120, 'beer-name': 'Hurricane Amber Ale', 'style': 'American Amber / Red Ale', 'ounces': 12.0, 'abv': 0.052, 'ibu': 24.0, 'brewery\\_id': 101, 'brewery-name': 'Coastal Extreme Brewing Company', 'city': 'Newport', 'state': 'RI', 'brewery_id': 101}",
639,2061.0,Big Blue Van,Fruit / Vegetable Beer,16.0,0.058,,232.0,College Street Brewhouse and Pub,Lake Havasu City,AZ,,
640,970.0,Des Moines IPA,American IPA,16.0,0.068,75.0,482.0,Confluence Brewing Company,Des Moines,IA,,
641,969.0,Capital Gold Golden Lager,German Pilsener,16.0,0.048,22.0,482.0,Confluence Brewing Company,Des Moines,IA,"{'id': 969, 'beer-name': 'Capital Gold Golden Lager', 'style': 'German Pilsener', 'ounces': 16.0, 'abv': 0.048, 'ibu': 22.0, 'brewery\\_id': 482, 'brewery-name': 'Confluence Brewing Company', 'city': 'Des Moines', 'state': 'IA', 'brewery_id': 482}",
642,968.0,Farmer John's Multi-Grain Ale,American Blonde Ale,16.0 oz.,0.056,21.0,482.0,Confluence Brewing Company,Des Moines,IA,,
643,2351.0,Behemoth,American Pilsner,12.0,0.05,,139.0,Core Brewing & Distilling Company,Springdale,AR,,
644,1650.0,Arkansas Red,American Amber / Red Ale,12.0,0.052,,139.0,Core Brewing & Distilling Company,Springdale,AR,,
645,1337.0,Core Oatmeal Stout,Oatmeal Stout,12.0,0.057,,139.0,Core Brewing & Distilling Company,Springdale,AR,"{'id': 1337, 'beer-name': 'Core Oatmeal Stout', 'style': 'Oatmeal Stout', 'ounces': 12.0, 'abv': 0.057, 'ibu': '', 'brewery\\_id': 139, 'brewery-name': 'Core Brewing & Distilling Company', 'city': 'Springdale', 'state': 'AR', 'brewery_id': 139}",
646,1336.0,Core ESB,Extra Special / Strong Bitter (ESB),12.0,0.061,,139.0,Core Brewing & Distilling Company,Springdale,AR,"{'id': 1336, 'beer-name': 'Core ESB', 'style': 'Extra Special / Strong Bitter (ESB)', 'ounces': 12.0, 'abv': 0.061, 'ibu': '', 'brewery\\_id': 139, 'brewery-name': 'Core Brewing & Distilling Company', 'city': 'Springdale', 'state': 'AR', 'brewery_id': 139}",
647,737.0,Chester's Beer (2005),American Pale Lager,12.0,0.038,,512.0,Cottrell Brewing,Pawcatuck,CT,"{'id': 737, 'beer-name': ""Chester's Beer (2005)"", 'style': 'American Pale Lager', 'ounces': 12.0, 'abv': 0.038, 'ibu': '', 'brewery_id': 512, 'brewery-name': 'Cottrell Brewing', 'city': 'Pawcatuck', 'state': 'CT'}",
648,129.0,Heiner Brau Kölsch,Kölsch,12.0,0.05,,553.0,Covington Brewhouse,Covington,LA,"{'id': 129, 'beer-name': 'Heiner Brau Kölsch', 'style': 'Kölsch', 'ounces': 12.0, 'abv': 0.05, 'ibu': '', 'brewery\\_id': 553, 'brewery-name': 'Covington Brewhouse', 'city': 'Covington', 'state': 'LA', 'brewery_id': 553}",
649,716.0,Trigger Blonde Ale,American Blonde Ale,16.0,0.048,,515.0,Crabtree Brewing Company,Greeley,CO,,
650,659.0,Crabtree Oatmeal Stout,Oatmeal Stout,16.0,0.075,29.0,515.0,Crabtree Brewing Company,Greeley,CO,"{'id': 659, 'beer-name': 'Crabtree Oatmeal Stout', 'style': 'Oatmeal Stout', 'ounces': 16.0, 'abv': 0.075, 'ibu': 29.0, 'brewery_id': 515, 'brewery-name': 'Crabtree Brewing Company', 'city': 'Greeley', 'state': 'CO'}",
651,556.0,Eclipse Black IPA,American Black Ale,16.0,0.077,71.0,515.0,Crabtree Brewing Company,Greeley,CO,,
652,2538.0,Neomexicanus Native,American Pale Ale (APA),12.0,0.06,46.0,63.0,Crazy Mountain Brewing Company,Edwards,CO,"{'id': 2538, 'beer-name': 'Neomexicanus Native', 'style': 'American Pale Ale (APA)', 'ounces': 12.0, 'abv': 0.06, 'ibu': 46.0, 'brewery_id': 63, 'brewery-name': 'Crazy Mountain Brewing Company', 'city': 'Edwards', 'state': 'CO'}",
653,2355.0,Old Soul,Belgian Strong Pale Ale,12.0,0.075,25.0,63.0,Crazy Mountain Brewing Company,Edwards,CO,,
654,1689.0,Snowcat Coffee Stout,American Stout,12.0,0.059,,63.0,Crazy Mountain Brewing Company,Edwards,CO,"{'id': 1689, 'beer-name': 'Snowcat Coffee Stout', 'style': 'American Stout', 'ounces': 12.0, 'abv': 0.059, 'ibu': '', 'brewery\\_id': 63, 'brewery-name': 'Crazy Mountain Brewing Company', 'city': 'Edwards', 'state': 'CO', 'brewery_id': 63}",
655,1163.0,WinterWonderGrass Festival Ale,American Amber / Red Ale,12.0,,,63.0,Crazy Mountain Brewing Company,Edwards,CO,"{'id': 1163, 'beer-name': 'WinterWonderGrass Festival Ale', 'style': 'American Amber / Red Ale', 'ounces': 12.0, 'abv': '', 'ibu': '', 'brewery_id': 63, 'brewery-name': 'Crazy Mountain Brewing Company', 'city': 'Edwards', 'state': 'CO'}",
656,940.0,Boohai Red Ale,American Amber / Red Ale,12.0,,,63.0,Crazy Mountain Brewing Company,Edwards,CO,"{'id': 940, 'beer-name': 'Boohai Red Ale', 'style': 'American Amber / Red Ale', 'ounces': 12.0, 'abv': '', 'ibu': '', 'brewery\\_id': 63, 'brewery-name': 'Crazy Mountain Brewing Company', 'city': 'Edwards', 'state': 'CO', 'brewery_id': 63}",
657,685.0,Lava Lake Wit,Witbier,12.0,0.052,15.0,63.0,Crazy Mountain Brewing Company,Edwards,CO,,
658,613.0,Mountain Livin' Pale Ale,American Pale Ale (APA),12.0,0.06,,63.0,Crazy Mountain Brewing Company,Edwards,CO,,
659,356.0,Crazy Mountain Amber Ale,American Amber / Red Ale,12.0,0.052,25.0,63.0,Crazy Mountain Brewing Company,Edwards,CO,"{'id': 356, 'beer-name': 'Crazy Mountain Amber Ale', 'style': 'American Amber / Red Ale', 'ounces': 12.0, 'abv': 0.052, 'ibu': 25.0, 'brewery\\_id': 63, 'brewery-name': 'Crazy Mountain Brewing Company', 'city': 'Edwards', 'state': 'CO', 'brewery_id': 63}",
660,2029.0,Tropicalia,American IPA,12.0,0.065,65.0,247.0,Creature Comforts,Athens,GA,,
661,2028.0,Athena,Berliner Weissbier,12.0,0.045,,247.0,Creature Comforts,Athens,GA,,
662,2293.0,Aviator Raspberry Blonde,American Blonde Ale,12.0,0.049,25.0,169.0,Crooked Fence Brewing Company,Garden City,ID,,
663,1105.0,3 Picket Porter,American Porter,12.0,0.055,,169.0,Crooked Fence Brewing Company,Garden City,ID,,
664,1104.0,Rusty Nail Pale Ale,American Pale Ale (APA),12.0,0.056,,169.0,Crooked Fence Brewing Company,Garden City,ID,"{'id': 1104, 'beer-name': 'Rusty Nail Pale Ale', 'style': 'American Pale Ale (APA)', 'ounces': 12.0, 'abv': 0.056, 'ibu': '', 'brewery\\_id': 169, 'brewery-name': 'Crooked Fence Brewing Company', 'city': 'Garden City', 'state': 'ID', 'brewery_id': 169}",
665,2145.0,Red Water Irish Style Red,American Amber / Red Ale,12.0,0.065,,212.0,Crow Peak Brewing Company,Spearfish,SD,"{'id': 2145, 'beer-name': 'Red Water Irish Style Red', 'style': 'American Amber / Red Ale', 'ounces': 12.0, 'abv': 0.065, 'ibu': '', 'brewery\\_id': 212, 'brewery-name': 'Crow Peak Brewing Company', 'city': 'Spearfish', 'state': 'SD', 'brewery_id': 212}",
666,1804.0,Mjöllnir,Herbed / Spiced Beer,12.0,0.066,,212.0,Crow Peak Brewing Company,Spearfish,SD,"{'id': 1804, 'beer-name': 'Mjöllnir', 'style': 'Herbed / Spiced Beer', 'ounces': 12.0, 'abv': 0.066, 'ibu': '', 'brewery\\_id': 212, 'brewery-name': 'Crow Peak Brewing Company', 'city': 'Spearfish', 'state': 'SD', 'brewery_id': 212}",
667,1602.0,Bear Butte Nut Brown Ale,American Brown Ale,12.0,0.055,,212.0,Crow Peak Brewing Company,Spearfish,SD,,
668,1301.0,Easy Livin' Summer Ale,American Blonde Ale,12.0,0.045,,212.0,Crow Peak Brewing Company,Spearfish,SD,"{'id': 1301, 'beer-name': ""Easy Livin' Summer Ale"", 'style': 'American Blonde Ale', 'ounces': 12.0, 'abv': 0.045, 'ibu': '', 'brewery_id': 212, 'brewery-name': 'Crow Peak Brewing Company', 'city': 'Spearfish', 'state': 'SD'}",
669,542.0,Canyon Cream Ale,Cream Ale,12.0,0.055,,212.0,Crow Peak Brewing Company,Spearfish,SD,,
670,272.0,Pile O'Dirt Porter,American Porter,12.0,0.069,,212.0,Crow Peak Brewing Company,Spearfish,SD,,
671,271.0,11th Hour IPA,American IPA,12.0,0.06,,212.0,Crow Peak Brewing Company,Spearfish,SD,,
672,1057.0,South Ridge Amber Ale,American Amber / Red Ale,16.0,0.06,31.0,472.0,Crystal Springs Brewing Company,Boulder,CO,,
673,681.0,Summertime Ale,Kölsch,16.0,0.052,23.0,472.0,Crystal Springs Brewing Company,Boulder,CO,"{'id': 681, 'beer-name': 'Summertime Ale', 'style': 'Kölsch', 'ounces': 16.0, 'abv': 0.052, 'ibu': 23.0, 'brewery\\_id': 472, 'brewery-name': 'Crystal Springs Brewing Company', 'city': 'Boulder', 'state': 'CO', 'brewery_id': 472}",
674,1789.0,Lost River Blonde Ale,American Blonde Ale,16.0,0.049,,315.0,Cutters Brewing Company,Avon,IN,,
675,1788.0,Monon Wheat,Witbier,16.0,0.054,,315.0,Cutters Brewing Company,Avon,IN,,
676,1787.0,Floyd's Folly,Scottish Ale,16.0,0.08,,315.0,Cutters Brewing Company,Avon,IN,"{'id': 1787, 'beer-name': ""Floyd's Folly"", 'style': 'Scottish Ale', 'ounces': 16.0, 'abv': 0.08, 'ibu': '', 'brewery\\_id': 315, 'brewery-name': 'Cutters Brewing Company', 'city': 'Avon', 'state': 'IN', 'brewery_id': 315}",
677,1786.0,Half Court IPA,American IPA,16.0,0.063,,315.0,Cutters Brewing Company,Avon,IN,,
678,1763.0,Geary's Pale Ale,English Pale Ale,12.0,0.045,,323.0,D.L. Geary Brewing Company,Portland,ME,,
679,1311.0,Geary's Summer Ale,Kölsch,12.0 oz.,0.06,,323.0,D.L. Geary Brewing Company,Portland,ME,"{'id': 1311, 'beer-name': ""Geary's Summer Ale"", 'style': 'Kölsch', 'ounces': '12.0 oz.', 'abv': 0.06, 'ibu': '', 'brewery\\_id': 323, 'brewery-name': 'D.L. Geary Brewing Company', 'city': 'Portland', 'state': 'ME', 'brewery_id': 323}",
680,2078.0,Stone of Arbroath,Scotch Ale / Wee Heavy,12.0,0.08,,227.0,DC Brau Brewing Company,Washington,DC,,
681,1809.0,The Tradition,American Blonde Ale,12.0,0.05,15.0,227.0,DC Brau Brewing Company,Washington,DC,,
682,1263.0,El Hefe Speaks,Hefeweizen,12.0,0.053,11.0,227.0,DC Brau Brewing Company,Washington,DC,,
683,1092.0,Penn Quarter Porter,American Porter,12.0 oz.,0.055,,227.0,DC Brau Brewing Company,Washington,DC,,
684,851.0,On the Wings of Armageddon,American Double / Imperial IPA,12.0,0.092,115.0,227.0,DC Brau Brewing Company,Washington,DC,,
685,186.0,The Corruption,American IPA,12.0,0.065,80.0,227.0,DC Brau Brewing Company,Washington,DC,,
686,185.0,The Citizen,Belgian Pale Ale,12.0,0.07,,227.0,DC Brau Brewing Company,Washington,DC,"{'id': 185, 'beer-name': 'The Citizen', 'style': 'Belgian Pale Ale', 'ounces': 12.0, 'abv': 0.07, 'ibu': '', 'brewery\\_id': 227, 'brewery-name': 'DC Brau Brewing Company', 'city': 'Washington', 'state': 'DC', 'brewery_id': 227}",
687,184.0,The Public,American Pale Ale (APA),12.0,0.06,,227.0,DC Brau Brewing Company,Washington,DC,"{'id': 184, 'beer-name': 'The Public', 'style': 'American Pale Ale (APA)', 'ounces': 12.0, 'abv': 0.06, 'ibu': '', 'brewery\\_id': 227, 'brewery-name': 'DC Brau Brewing Company', 'city': 'Washington', 'state': 'DC', 'brewery_id': 227}",
688,1224.0,Dank IPA,American IPA,16.0 oz.,0.065,,451.0,Dad & Dude's Breweria,Aurora,CO,"{'id': 1224, 'beer-name': 'Dank IPA', 'style': 'American IPA', 'ounces': '16.0 oz.', 'abv': 0.065, 'ibu': '', 'brewery\\_id': 451, 'brewery-name': ""Dad & Dude's Breweria"", 'city': 'Aurora', 'state': 'CO', 'brewery_id': 451}",
689,964.0,Dank IPA (2012),American IPA,16.0,0.065,,451.0,Dad & Dude's Breweria,Aurora,CO,"{'id': 964, 'beer-name': 'Dank IPA (2012)', 'style': 'American IPA', 'ounces': 16.0, 'abv': 0.065, 'ibu': '', 'brewery\\_id': 451, 'brewery-name': ""Dad & Dude's Breweria"", 'city': 'Aurora', 'state': 'CO', 'brewery_id': 451}",
690,1623.0,Lift Off IPA,American IPA,16.0,0.072,,358.0,Daredevil Brewing Company,Shelbyville,IN,"{'id': 1623, 'beer-name': 'Lift Off IPA', 'style': 'American IPA', 'ounces': 16.0, 'abv': 0.072, 'ibu': '', 'brewery\\_id': 358, 'brewery-name': 'Daredevil Brewing Company', 'city': 'Shelbyville', 'state': 'IN', 'brewery_id': 358}",
691,110.0,BrewFarm Select Golden Lager,American Pale Lager,12.0,0.055,,554.0,Dave's Brewfarm,Wilson,WI,"{'id': 110, 'beer-name': 'BrewFarm Select Golden Lager', 'style': 'American Pale Lager', 'ounces': 12.0, 'abv': 0.055, 'ibu': '', 'brewery\\_id': 554, 'brewery-name': ""Dave's Brewfarm"", 'city': 'Wilson', 'state': 'WI', 'brewery_id': 554}",
692,1735.0,Sprocket Blonde Ale (2006),American Blonde Ale,12.0,0.05,,333.0,David's Ale Works,Diamond Springs,CA,"{'id': 1735, 'beer-name': 'Sprocket Blonde Ale (2006)', 'style': 'American Blonde Ale', 'ounces': 12.0, 'abv': 0.05, 'ibu': '', 'brewery\\_id': 333, 'brewery-name': ""David's Ale Works"", 'city': 'Diamond Springs', 'state': 'CA', 'brewery_id': 333}",
693,1734.0,Sprocket Pale Ale (2006),American Pale Ale (APA),12.0,0.05,,333.0,David's Ale Works,Diamond Springs,CA,"{'id': 1734, 'beer-name': 'Sprocket Pale Ale (2006)', 'style': 'American Pale Ale (APA)', 'ounces': 12.0, 'abv': 0.05, 'ibu': '', 'brewery\\_id': 333, 'brewery-name': ""David's Ale Works"", 'city': 'Diamond Springs', 'state': 'CA', 'brewery_id': 333}",
694,1746.0,Dead Armadillo Amber Ale,American Amber / Red Ale,12.0,0.063,37.0,330.0,Dead Armadillo Craft Brewing,Tulsa,OK,,
695,2371.0,Neato Bandito,Euro Pale Lager,12.0,0.06%,,127.0,Deep Ellum Brewing Company,Dallas,TX,,
696,2251.0,Oak Cliff Coffee Ale,American Brown Ale,12.0,0.075,33.0,127.0,Deep Ellum Brewing Company,Dallas,TX,,
697,2166.0,Dream Crusher Double IPA,American Double / Imperial IPA,12.0,0.085,100.0,127.0,Deep Ellum Brewing Company,Dallas,TX,,
698,1827.0,Deep Ellum Pale Ale,American Pale Ale (APA),12.0,0.06,,127.0,Deep Ellum Brewing Company,Dallas,TX,,
699,1203.0,Double Brown Stout,Baltic Porter,12.0,0.07,,127.0,Deep Ellum Brewing Company,Dallas,TX,,
700,1202.0,Farmhouse Wit,Saison / Farmhouse Ale,16.0,0.048,25.0,127.0,Deep Ellum Brewing Company,Dallas,TX,"{'id': 1202, 'beer-name': 'Farmhouse Wit', 'style': 'Saison / Farmhouse Ale', 'ounces': 16.0, 'abv': 0.048, 'ibu': 25.0, 'brewery_id': 127, 'brewery-name': 'Deep Ellum Brewing Company', 'city': 'Dallas', 'state': 'TX'}",
701,1161.0,Rye Pils Session Lager,German Pilsener,12.0,0.046,,127.0,Deep Ellum Brewing Company,Dallas,TX,,
702,946.0,Dallas Blonde,American Blonde Ale,12.0,0.052,23.0,127.0,Deep Ellum Brewing Company,Dallas,TX,,
703,943.0,Deep Ellum IPA,American IPA,12.0,0.07,70.0,127.0,Deep Ellum Brewing Company,Dallas,TX,,
704,1886.0,Thrasher Session India Pale Ale,American IPA,12.0,0.045,44.0,283.0,Defiance Brewing Company,Hays,KS,,
705,1885.0,Gutch English Style Mild Ale,English Pale Mild Ale,12.0,0.05,16.0,283.0,Defiance Brewing Company,Hays,KS,,
706,1213.0,Chuli Stout,Irish Dry Stout,12.0,0.059,55.0,453.0,Denali Brewing Company,Talkeetna,AK,"{'id': 1213, 'beer-name': 'Chuli Stout', 'style': 'Irish Dry Stout', 'ounces': 12.0, 'abv': 0.059, 'ibu': 55.0, 'brewery\\_id': 453, 'brewery-name': 'Denali Brewing Company', 'city': 'Talkeetna', 'state': 'AK', 'brewery_id': 453}",
707,1159.0,Mother Ale,American Blonde Ale,12.0,0.056,46.0,453.0,Denali Brewing Company,Talkeetna,AK,"{'id': 1159, 'beer-name': 'Mother Ale', 'style': 'American Blonde Ale', 'ounces': 12.0, 'abv': 0.056, 'ibu': 46.0, 'brewery\\_id': 453, 'brewery-name': 'Denali Brewing Company', 'city': 'Talkeetna', 'state': 'AK', 'brewery_id': 453}",
708,947.0,Twister Creek India Pale Ale,American IPA,12.0,0.065,71.0,453.0,Denali Brewing Company,Talkeetna,AK,"{'id': 947, 'beer-name': 'Twister Creek India Pale Ale', 'style': 'American IPA', 'ounces': 12.0, 'abv': 0.065, 'ibu': 71.0, 'brewery\\_id': 453, 'brewery-name': 'Denali Brewing Company', 'city': 'Talkeetna', 'state': 'AK', 'brewery_id': 453}",
709,929.0,Single Engine Red,Irish Red Ale,12.0,0.058,46.0,453.0,Denali Brewing Company,Talkeetna,AK,"{'id': 929, 'beer-name': 'Single Engine Red', 'style': 'Irish Red Ale', 'ounces': 12.0, 'abv': 0.058, 'ibu': 46.0, 'brewery\\_id': 453, 'brewery-name': 'Denali Brewing Company', 'city': 'Talkeetna', 'state': 'AK', 'brewery_id': 453}",
710,1944.0,Incredible Pedal IPA,American IPA,12.0,0.07,,263.0,Denver Beer Company,Denver,CO,,
711,1943.0,Graham Cracker Porter,American Porter,12.0,0.05,,263.0,Denver Beer Company,Denver,CO,,
712,1210.0,Mirror Pond Pale Ale,American Pale Ale (APA),12.0,0.05,40.0,454.0,Deschutes Brewery,Bend,OR,,
713,2550.0,Weissenheimer,Hefeweizen,12.0,0.052,16.0,57.0,Destihl Brewery,Bloomington,IL,,
714,2505.0,Abbey's Single (2015- ),Abbey Single Ale,12.0,0.049,22.0,57.0,Destihl Brewery,Bloomington,IL,"{'id': 2505, 'beer-name': ""Abbey's Single (2015- )"", 'style': 'Abbey Single Ale', 'ounces': 12.0, 'abv': 0.049, 'ibu': 22.0, 'brewery\\_id': 57, 'brewery-name': 'Destihl Brewery', 'city': 'Bloomington', 'state': 'IL', 'brewery_id': 57}",
715,2025.0,Vertex IPA,American IPA,12.0,0.063,76.0,57.0,Destihl Brewery,Bloomington,IL,,
716,2021.0,Here Gose Nothin',Gose,12.0,0.05,12.0,57.0,Destihl Brewery,Bloomington,IL,,
717,2015.0,Strawberry Blonde,Fruit / Vegetable Beer,12.0,0.05,,57.0,Destihl Brewery,Bloomington,IL,,
718,1888.0,Hoperation Overload,American Double / Imperial IPA,12.0,0.096,85.0,57.0,Destihl Brewery,Bloomington,IL,,
719,1887.0,Abbey's Single Ale (Current),Abbey Single Ale,12.0,0.049,22.0,57.0,Destihl Brewery,Bloomington,IL,"{'id': 1887, 'beer-name': ""Abbey's Single Ale (Current)"", 'style': 'Abbey Single Ale', 'ounces': 12.0, 'abv': 0.049, 'ibu': 22.0, 'brewery\\_id': 57, 'brewery-name': 'Destihl Brewery', 'city': 'Bloomington', 'state': 'IL', 'brewery_id': 57}",
720,2051.0,Bravo Four Point,American Pale Ale (APA),12.0,0.044,45.0,237.0,Devil's Backbone Brewing Company,Lexington,VA,,
721,1201.0,Striped Bass Pale Ale,American Pale Ale (APA),12.0,0.052,26.0,237.0,Devil's Backbone Brewing Company,Lexington,VA,"{'id': 1201, 'beer-name': 'Striped Bass Pale Ale', 'style': 'American Pale Ale (APA)', 'ounces': 12.0, 'abv': 0.052, 'ibu': 26.0, 'brewery\\_id': 237, 'brewery-name': ""Devil's Backbone Brewing Company"", 'city': 'Lexington', 'state': 'VA', 'brewery_id': 237}",
722,924.0,Deadicated Amber,American Amber / Red Ale,16.0,0.054,27.0,491.0,Devil's Canyon Brewery,Belmont,CA,,
723,731.0,Kaleidoscope Collaboration 2012,American Black Ale,16.0,,,491.0,Devil's Canyon Brewery,Belmont,CA,,
724,730.0,California Sunshine Rye IPA,American IPA,16.0,0.071,85.0,491.0,Devil's Canyon Brewery,Belmont,CA,,
725,647.0,Full Boar Scotch Ale,Scotch Ale / Wee Heavy,16.0,0.074,12.0,491.0,Devil's Canyon Brewery,Belmont,CA,,
