,source_text,target_text,predict
1264,COL CCN VAL 05T242 COL Facility VAL DOMINICAN HOSPITAL COL Address1 VAL 1555 SOQUEL DRIVE COL City VAL SANTA CRUZ COL State VAL CA COL ZipCode VAL 95065 COL County VAL Santa Cruz COL PhoneNumber VAL (831) 462-7300 COL CMSRegion VAL  COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL CMSRegion VAL  ,9,9
1265,COL CCN VAL 05T243 COL Facility VAL DESERT REGIONAL MEDICAL CENTER COL Address1 VAL PALM SPRINGS COL City VAL 1150  N.  INDIAN CANYON DR COL State VAL CA COL ZipCode VAL 92263 COL County VAL Riverside COL PhoneNumber VAL (760) 323-6585 COL CMSRegion VAL 9 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL Address1 VAL PALM SPRINGS ,1150  N.  INDIAN CANYON DR,530 SOUTH BLVD.
1266,COL CCN VAL 05T243 COL Facility VAL DESERT REGIONAL MEDICAL CENTER COL Address1 VAL PALM SPRINGS COL City VAL 1150  N.  INDIAN CANYON DR COL State VAL CA COL ZipCode VAL 92263 COL County VAL Riverside COL PhoneNumber VAL (760) 323-6585 COL CMSRegion VAL 9 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL City VAL 1150  N.  INDIAN CANYON DR ,PALM SPRINGS,PALM SPRINGS
1267,COL CCN VAL 05T243 COL Facility VAL DESERT REGIONAL MEDICAL CENTER COL Address1 VAL 1150  N.  INDIAN CANYON DR COL City VAL PALM SPRINGS COL State VAL C COL ZipCode VAL 92263 COL County VAL Riverside COL PhoneNumber VAL (760) 323-6585 COL CMSRegion VAL 9 COL Condition VAL Brain injury (traumatic)  [SEP] COL State VAL C ,CA,CA
1268,"COL CCN VAL 05T243 COL Facility VAL DESERT REGIONAL MEDICAL CENTER COL Address1 VAL 1150  N.  INDIAN CANYON DR COL City VAL PALM SPRINGS COL State VAL C COL ZipCode VAL  COL County VAL Riverside COL PhoneNumber VAL (760) 323-6585 COL CMSRegion VAL 9 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL State VAL C ",CA,CA
1269,"COL CCN VAL 05T243 COL Facility VAL DESERT REGIONAL MEDICAL CENTER COL Address1 VAL 1150  N.  INDIAN CANYON DR COL City VAL PALM SPRINGS COL State VAL C COL ZipCode VAL  COL County VAL Riverside COL PhoneNumber VAL (760) 323-6585 COL CMSRegion VAL 9 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL ZipCode VAL  ",92263,Riverside
1270,COL CCN VAL 05T243 COL Facility VAL DESERT REGIONAL MEDICAL CENTER COL Address1 VAL 1150  N.  INDIAN CANYON DR COL City VAL PALM SPRINGS COL State VAL CA COL ZipCode VAL 92263 COL County VAL  COL PhoneNumber VAL  COL CMSRegion VAL 9 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL County VAL  ,Riverside,Riverside
1271,COL CCN VAL 05T243 COL Facility VAL DESERT REGIONAL MEDICAL CENTER COL Address1 VAL 1150  N.  INDIAN CANYON DR COL City VAL PALM SPRINGS COL State VAL CA COL ZipCode VAL 92263 COL County VAL  COL PhoneNumber VAL  COL CMSRegion VAL 9 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL PhoneNumber VAL  ,(760) 323-6585,-
1272,COL CCN VAL 05T243 COL Facility VAL DESERT REGIONAL MEDICAL CENTER COL Address1 VAL 602 NORTH ACADIA ROAD COL City VAL PALM SPRINGS COL State VAL MI COL ZipCode VAL 92263 COL County VAL Riverside COL PhoneNumber VAL (760) 323-6585 COL CMSRegion VAL 9 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL Address1 VAL 602 NORTH ACADIA ROAD ,1150  N.  INDIAN CANYON DR,320 PALM SPRINGS BLVD
1273,COL CCN VAL 05T243 COL Facility VAL DESERT REGIONAL MEDICAL CENTER COL Address1 VAL 602 NORTH ACADIA ROAD COL City VAL PALM SPRINGS COL State VAL MI COL ZipCode VAL 92263 COL County VAL Riverside COL PhoneNumber VAL (760) 323-6585 COL CMSRegion VAL 9 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL State VAL MI ,CA,CA
1274,COL CCN VAL 34T027 COL Facility VAL SAM KARAS ARU - NATIVIDAD COL Address1 VAL 1441 CONSTITUTION BOULEVARD COL City VAL SALINAS COL State VAL CA COL ZipCode VAL 93906 COL County VAL Monterey COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 9 COL Condition VAL All other conditions  [SEP] COL Facility VAL SAM KARAS ARU - NATIVIDAD ,SAM KARAS ARU - NATIVIDAD,SALINAS REGIONAL MEDICAL CTR
1275,COL CCN VAL 34T027 COL Facility VAL SAM KARAS ARU - NATIVIDAD COL Address1 VAL 1441 CONSTITUTION BOULEVARD COL City VAL SALINAS COL State VAL CA COL ZipCode VAL 93906 COL County VAL Monterey COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 9 COL Condition VAL All other conditions  [SEP] COL Address1 VAL 1441 CONSTITUTION BOULEVARD ,1441 CONSTITUTION BOULEVARD,900 EAST SALINAS ROAD
1276,COL CCN VAL 34T027 COL Facility VAL SAM KARAS ARU - NATIVIDAD COL Address1 VAL 1441 CONSTITUTION BOULEVARD COL City VAL SALINAS COL State VAL CA COL ZipCode VAL 93906 COL County VAL Monterey COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 9 COL Condition VAL All other conditions  [SEP] COL City VAL SALINAS ,SALINAS,SALINAS
1277,COL CCN VAL 34T027 COL Facility VAL SAM KARAS ARU - NATIVIDAD COL Address1 VAL 1441 CONSTITUTION BOULEVARD COL City VAL SALINAS COL State VAL CA COL ZipCode VAL 93906 COL County VAL Monterey COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 9 COL Condition VAL All other conditions  [SEP] COL State VAL CA ,CA,CA
1278,COL CCN VAL 34T027 COL Facility VAL SAM KARAS ARU - NATIVIDAD COL Address1 VAL 1441 CONSTITUTION BOULEVARD COL City VAL SALINAS COL State VAL CA COL ZipCode VAL 93906 COL County VAL Monterey COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 9 COL Condition VAL All other conditions  [SEP] COL ZipCode VAL 93906 ,93906,95405
1279,COL CCN VAL 34T027 COL Facility VAL SAM KARAS ARU - NATIVIDAD COL Address1 VAL 1441 CONSTITUTION BOULEVARD COL City VAL SALINAS COL State VAL CA COL ZipCode VAL 93906 COL County VAL Monterey COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 9 COL Condition VAL All other conditions  [SEP] COL County VAL Monterey ,Monterey,Los Angeles
1280,COL CCN VAL 34T027 COL Facility VAL SAM KARAS ARU - NATIVIDAD COL Address1 VAL 1441 CONSTITUTION BOULEVARD COL City VAL SALINAS COL State VAL CA COL ZipCode VAL 93906 COL County VAL Monterey COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 9 COL Condition VAL All other conditions  [SEP] COL PhoneNumber VAL (502) 596-6346 ,(502) 596-6346,(502) 596-6346
1281,COL CCN VAL 34T027 COL Facility VAL SAM KARAS ARU - NATIVIDAD COL Address1 VAL 1441 CONSTITUTION BOULEVARD COL City VAL SALINAS COL State VAL CA COL ZipCode VAL 93906 COL County VAL Monterey COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 9 COL Condition VAL All other conditions  [SEP] COL CMSRegion VAL 9 ,9,9
1282,COL CCN VAL 05T248 COL Facility VAL SAM KARAS ARU - NATIVIDAD COL Address1 VAL 1495 MILL STREET COL City VAL SALINAS COL State VAL CA COL ZipCode VAL 93906 COL County VAL Monterey COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 9 COL Condition VAL Hip or femur fracture  [SEP] COL Address1 VAL 1495 MILL STREET ,1441 CONSTITUTION BOULEVARD,900 EAST BROADWAY
1283,COL CCN VAL 05T248 COL Facility VAL SAM KARAS ARU - NATIVIDAD COL Address1 VAL 1441 CONSTITUTION BOULEVARD COL City VAL SLINAS COL State VAL CA COL ZipCode VAL 93906 COL County VAL Monterey COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 9 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL City VAL SLINAS ,SALINAS,SALINAS
1284,COL CCN VAL 05T248 COL Facility VAL SAM KARAS ARU - NATIVIDAD COL Address1 VAL 1441 CONSTITUTION BOULEVARD COL City VAL SALINAS COL State VAL CA COL ZipCode VAL 93906 COL County VAL Oakland COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 9 COL Condition VAL Stroke  [SEP] COL County VAL Oakland ,Monterey,Los Angeles
1285,COL CCN VAL 05T262 COL Facility VAL UCLA MED CTR COL Address1 VAL 760 WESTWOOD PLAZA COL City VAL PARSONS COL State VAL CA COL ZipCode VAL 90095 COL County VAL  COL PhoneNumber VAL (310) 825-5708 COL CMSRegion VAL 9 COL Condition VAL All other conditions  [SEP] COL City VAL PARSONS ,LOS ANGELES,LAFAYETTE
1286,COL CCN VAL 05T262 COL Facility VAL UCLA MED CTR COL Address1 VAL 760 WESTWOOD PLAZA COL City VAL PARSONS COL State VAL CA COL ZipCode VAL 90095 COL County VAL  COL PhoneNumber VAL (310) 825-5708 COL CMSRegion VAL 9 COL Condition VAL All other conditions  [SEP] COL County VAL  ,Los Angeles,Los Angeles
1287,COL CCN VAL 05T262 COL Facility VAL UCLA MED CTR COL Address1 VAL 760 WESTWOOD PLAZA COL City VAL LOS ANGELES COL State VAL CA COL ZipCode VAL  COL County VAL Los Angeles COL PhoneNumber VAL (310) 825-5708 COL CMSRegion VAL 9 COL Condition VAL Hip or femur fracture  [SEP] COL ZipCode VAL  ,90095,90011
1288,COL CCN VAL 05T262 COL Facility VAL UCLA MED CTR COL Address1 VAL 760 WESTWOOD PLAZA COL City VAL MASON CITY COL State VAL CA COL ZipCode VAL 90095 COL County VAL Los Angeles COL PhoneNumber VAL (479) 341-4004 COL CMSRegion VAL 9 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL City VAL MASON CITY ,LOS ANGELES,LOS ANGELES
1289,COL CCN VAL 05T262 COL Facility VAL UCLA MED CTR COL Address1 VAL 760 WESTWOOD PLAZA COL City VAL MASON CITY COL State VAL CA COL ZipCode VAL 90095 COL County VAL Los Angeles COL PhoneNumber VAL (479) 341-4004 COL CMSRegion VAL 9 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL PhoneNumber VAL (479) 341-4004 ,(310) 825-5708,(502) 596-6346
1290,COL CCN VAL 05T262 COL Facility VAL UCLA MED CTR COL Address1 VAL 760 WESTWOOD PLAZA COL City VAL  COL State VAL CA COL ZipCode VAL 90095 COL County VAL Los Angeles COL PhoneNumber VAL (310) 825-5708 COL CMSRegion VAL 9 COL Condition VAL Spinal cord disease or condition (non-traumatic)  [SEP] COL City VAL  ,LOS ANGELES,Los Angeles
1291,COL CCN VAL 05T262 COL Facility VAL UCLA MED CTR COL Address1 VAL LOS ANGELES COL City VAL 760 WESTWOOD PLAZA COL State VAL CA COL ZipCode VAL 90095 COL County VAL Los Angeles COL PhoneNumber VAL (310) 825-5708 COL CMSRegion VAL 9 COL Condition VAL Stroke  [SEP] COL Address1 VAL LOS ANGELES ,760 WESTWOOD PLAZA,900 WESTWOOD PLAZA
1292,COL CCN VAL 05T262 COL Facility VAL UCLA MED CTR COL Address1 VAL LOS ANGELES COL City VAL 760 WESTWOOD PLAZA COL State VAL CA COL ZipCode VAL 90095 COL County VAL Los Angeles COL PhoneNumber VAL (310) 825-5708 COL CMSRegion VAL 9 COL Condition VAL Stroke  [SEP] COL City VAL 760 WESTWOOD PLAZA ,LOS ANGELES,LOS ANGELES
1293,COL CCN VAL 05T278 COL Facility VAL PROVIDENCE HOLY CROSS MEDICAL CENTER COL Address1 VAL 15031 RINALDI ST COL City VAL BROOKLYN COL State VAL CA COL ZipCode VAL 91345 COL County VAL Los Angeles COL PhoneNumber VAL (818) 496-4415 COL CMSRegion VAL 9 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL City VAL BROOKLYN ,MISSION HILLS,LOS ANGELES
1294,COL CCN VAL  COL Facility VAL PROVIDENCE HOLY CROSS MEDICAL CENTER COL Address1 VAL 15031 RINALDI ST COL City VAL MISSION HILLS COL State VAL CA COL ZipCode VAL 91345 COL County VAL  COL PhoneNumber VAL (818) 496-4415 COL CMSRegion VAL 9 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL CCN VAL  ,05T278,05T239
1295,COL CCN VAL  COL Facility VAL PROVIDENCE HOLY CROSS MEDICAL CENTER COL Address1 VAL 15031 RINALDI ST COL City VAL MISSION HILLS COL State VAL CA COL ZipCode VAL 91345 COL County VAL  COL PhoneNumber VAL (818) 496-4415 COL CMSRegion VAL 9 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL County VAL  ,Los Angeles,Los Angeles
1296,COL CCN VAL 05T278 COL Facility VAL  COL Address1 VAL 355 E ERIE ST COL City VAL MISSION HILLS COL State VAL CA COL ZipCode VAL 9345 COL County VAL Los Angeles COL PhoneNumber VAL (818) 496-4415 COL CMSRegion VAL 9 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL Facility VAL  ,PROVIDENCE HOLY CROSS MEDICAL CENTER,Los Angeles MISSION HILLS
1297,COL CCN VAL 05T278 COL Facility VAL  COL Address1 VAL 355 E ERIE ST COL City VAL MISSION HILLS COL State VAL CA COL ZipCode VAL 9345 COL County VAL Los Angeles COL PhoneNumber VAL (818) 496-4415 COL CMSRegion VAL 9 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL Address1 VAL 355 E ERIE ST ,15031 RINALDI ST,900 E MISSION AVENUE
1298,COL CCN VAL 05T278 COL Facility VAL  COL Address1 VAL 355 E ERIE ST COL City VAL MISSION HILLS COL State VAL CA COL ZipCode VAL 9345 COL County VAL Los Angeles COL PhoneNumber VAL (818) 496-4415 COL CMSRegion VAL 9 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL ZipCode VAL 9345 ,91345,91102
1299,"COL CCN VAL  COL Facility VAL PROVIDENCE HOLY CROSS MEDICAL CENTER COL Address1 VAL 3201 WALL BLVD, STE B COL City VAL MISSION HILLS COL State VAL CA COL ZipCode VAL 91345 COL County VAL Los Angeles COL PhoneNumber VAL (818) 496-4415 COL CMSRegion VAL 9 COL Condition VAL Stroke  [SEP] COL CCN VAL  ",05T278,05T239
1300,COL CCN VAL 05T281 COL Facility VAL ALHAMBRA HOSPITAL MEDICAL CENTER COL Address1 VAL 100 S. RAYMOND AVENUE COL City VAL ALHAMBRA COL State VAL CA COL ZipCode VAL 91801 COL County VAL Los Angeles COL PhoneNumber VAL (626) 458-4767 COL CMSRegion VAL  COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL CMSRegion VAL  ,9,9
1301,COL CCN VAL 05T281 COL Facility VAL  COL Address1 VAL 100 S. RAYMOND AVENUE COL City VAL ALHAMBRA COL State VAL  COL ZipCode VAL 91801 COL County VAL Los Angeles COL PhoneNumber VAL (626) 458-4767 COL CMSRegion VAL 9 COL Condition VAL Brain injury (traumatic)  [SEP] COL Facility VAL  ,ALHAMBRA HOSPITAL MEDICAL CENTER,Alhambra Health System
1302,COL CCN VAL 05T281 COL Facility VAL  COL Address1 VAL 100 S. RAYMOND AVENUE COL City VAL ALHAMBRA COL State VAL  COL ZipCode VAL 91801 COL County VAL Los Angeles COL PhoneNumber VAL (626) 458-4767 COL CMSRegion VAL 9 COL Condition VAL Brain injury (traumatic)  [SEP] COL State VAL  ,CA,CA
1303,COL CCN VAL 05T281 COL Facility VAL ALHAMBRA HOSPITAL MEDICAL CENTER COL Address1 VAL 100 S. RAYMOND AVENUE COL City VAL ALHAMBRA COL State VAL  COL ZipCode VAL 91801 COL County VAL Los Angeles COL PhoneNumber VAL (626) 458-4767 COL CMSRegion VAL 9 COL Condition VAL Hip or femur fracture  [SEP] COL State VAL  ,CA,CA
1304,COL CCN VAL 05T281 COL Facility VAL ALHAMBRA HOSPITAL MEDICAL CENTER COL Address1 VAL 100 S. RAYMOND AVENUE COL City VAL ALHAMBRA COL State VAL CA COL ZipCode VAL 33064 COL County VAL Los Angeles COL PhoneNumber VAL (269) 226-6618 COL CMSRegion VAL 9 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL ZipCode VAL 33064 ,91801,91102
1305,COL CCN VAL 05T281 COL Facility VAL ALHAMBRA HOSPITAL MEDICAL CENTER COL Address1 VAL 100 S. RAYMOND AVENUE COL City VAL ALHAMBRA COL State VAL CA COL ZipCode VAL 33064 COL County VAL Los Angeles COL PhoneNumber VAL (269) 226-6618 COL CMSRegion VAL 9 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL PhoneNumber VAL (269) 226-6618 ,(626) 458-4767,(502) 596-6346
1306,COL CCN VAL 05T281 COL Facility VAL ALHAMBRA HOSPITAL MEDICAL CENTER COL Address1 VAL 100 S. RAYMOND AVENUE COL City VAL ALHAMBRA COL State VAL CA COL ZipCode VAL 66801 COL County VAL Los Angeles COL PhoneNumber VAL (626) 458-4767 COL CMSRegion VAL 9 COL Condition VAL Spinal cord disease or condition (non-traumatic)  [SEP] COL ZipCode VAL 66801 ,91801,90005
1307,COL CCN VAL 05T281 COL Facility VAL ALHAMBRA HOSPITAL MEDICAL CENTER COL Address1 VAL 100 S. RAYMOND AVENUE COL City VAL ALHAMBRA COL State VAL CA COL ZipCode VAL 91801 COL County VAL Los Angeles COL PhoneNumber VAL  COL CMSRegion VAL 9 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL PhoneNumber VAL  ,(626) 458-4767,Los Angeles
1308,COL CCN VAL 05T281 COL Facility VAL ALHAMBRA HOSPITAL MEDICAL CENTER COL Address1 VAL 100 S. RAYMOND AVENUE COL City VAL  COL State VAL CA COL ZipCode VAL 91801 COL County VAL Los Angeles COL PhoneNumber VAL (26) 458-4767 COL CMSRegion VAL 9 COL Condition VAL Stroke  [SEP] COL City VAL  ,ALHAMBRA,ALHAMBRA
1309,COL CCN VAL 05T281 COL Facility VAL ALHAMBRA HOSPITAL MEDICAL CENTER COL Address1 VAL 100 S. RAYMOND AVENUE COL City VAL  COL State VAL CA COL ZipCode VAL 91801 COL County VAL Los Angeles COL PhoneNumber VAL (26) 458-4767 COL CMSRegion VAL 9 COL Condition VAL Stroke  [SEP] COL PhoneNumber VAL (26) 458-4767 ,(626) 458-4767,(502) 596-6346
1310,COL CCN VAL 05T283 COL Facility VAL VALLEY MEMORIAL HOSPITAL COL Address1 VAL 1111 EAST STANLEY BLVD. COL City VAL CHARLOTTE COL State VAL CA COL ZipCode VAL 94550 COL County VAL Alameda COL PhoneNumber VAL (925) 373-4183 COL CMSRegion VAL 9 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL City VAL CHARLOTTE ,LIVERMORE,ALEXANDRIA
1311,COL CCN VAL 05T283 COL Facility VAL VALLEY MEMORIAL HOSPITAL COL Address1 VAL LIVERMORE COL City VAL 1111 EAST STANLEY BLVD. COL State VAL CA COL ZipCode VAL 94550 COL County VAL Alameda COL PhoneNumber VAL (925) 373-4183 COL CMSRegion VAL 9 COL Condition VAL Hip or femur fracture  [SEP] COL Address1 VAL LIVERMORE ,1111 EAST STANLEY BLVD.,900 EAST STANLEY AVENUE
1312,COL CCN VAL 05T283 COL Facility VAL VALLEY MEMORIAL HOSPITAL COL Address1 VAL LIVERMORE COL City VAL 1111 EAST STANLEY BLVD. COL State VAL CA COL ZipCode VAL 94550 COL County VAL Alameda COL PhoneNumber VAL (925) 373-4183 COL CMSRegion VAL 9 COL Condition VAL Hip or femur fracture  [SEP] COL City VAL 1111 EAST STANLEY BLVD. ,LIVERMORE,LIVERMORE
1313,COL CCN VAL 05T283 COL Facility VAL VALLEY MEMORIAL HOSPITAL COL Address1 VAL 1111 EAST STANLEY BLVD. COL City VAL LIVERMORE COL State VAL CA COL ZipCode VAL 91362 COL County VAL Alameda COL PhoneNumber VAL (925) 373-4183 COL CMSRegion VAL 9 COL Condition VAL Spinal cord disease or condition (non-traumatic)  [SEP] COL ZipCode VAL 91362 ,94550,95405
1314,COL CCN VAL 0T283 COL Facility VAL VALLEY MEMORIAL HOSPITAL COL Address1 VAL 1111 EAST STANLEY BLVD. COL City VAL LIVERMORE COL State VAL CA COL ZipCode VAL 94550 COL County VAL Alameda COL PhoneNumber VAL (925) 373-4183 COL CMSRegion VAL 9 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL CCN VAL 0T283 ,05T283,05T258
1315,COL CCN VAL 05T283 COL Facility VAL  COL Address1 VAL 1111 EAST STANLEY BLVD. COL City VAL LIVERMORE COL State VAL CA COL ZipCode VAL  COL County VAL Alameda COL PhoneNumber VAL  COL CMSRegion VAL 9 COL Condition VAL Stroke  [SEP] COL Facility VAL  ,VALLEY MEMORIAL HOSPITAL,Alameda County Health Care
1316,COL CCN VAL 05T283 COL Facility VAL  COL Address1 VAL 1111 EAST STANLEY BLVD. COL City VAL LIVERMORE COL State VAL CA COL ZipCode VAL  COL County VAL Alameda COL PhoneNumber VAL  COL CMSRegion VAL 9 COL Condition VAL Stroke  [SEP] COL ZipCode VAL  ,94550,91501
1317,COL CCN VAL 05T283 COL Facility VAL  COL Address1 VAL 1111 EAST STANLEY BLVD. COL City VAL LIVERMORE COL State VAL CA COL ZipCode VAL  COL County VAL Alameda COL PhoneNumber VAL  COL CMSRegion VAL 9 COL Condition VAL Stroke  [SEP] COL PhoneNumber VAL  ,(925) 373-4183,Alameda County
1318,COL CCN VAL 05T308 COL Facility VAL EL CAMINO HOSP OF LOS GATOS COL Address1 VAL 1 TRILLIUM WAY COL City VAL LOS GATOS COL State VAL CA COL ZipCode VAL 95032 COL County VAL Santa Clara COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 9 COL Condition VAL All other conditions  [SEP] COL Address1 VAL 1 TRILLIUM WAY ,355 DARDANELLI,1 HOSPITALS DRIVE
1319,COL CCN VAL 05T308 COL Facility VAL EL CAMINO HOSP OF LOS GATOS COL Address1 VAL 2635 NORTH SEVENTH STREET COL City VAL LOS GATOS COL State VAL CA COL ZipCode VAL 95032 COL County VAL Santa Clara COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 9 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL Address1 VAL 2635 NORTH SEVENTH STREET ,355 DARDANELLI,900 EAST STANFORD ROAD
1320,COL CCN VAL 05T308 COL Facility VAL EL CAMINO HOSP OF LOS GATOS COL Address1 VAL LOS GATOS COL City VAL 355 DARDANELLI COL State VAL CA COL ZipCode VAL 95032 COL County VAL Santa Clara COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 9 COL Condition VAL Hip or femur fracture  [SEP] COL Address1 VAL LOS GATOS ,355 DARDANELLI,1 HOSPITALS CENTER
1321,COL CCN VAL 05T308 COL Facility VAL EL CAMINO HOSP OF LOS GATOS COL Address1 VAL LOS GATOS COL City VAL 355 DARDANELLI COL State VAL CA COL ZipCode VAL 95032 COL County VAL Santa Clara COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 9 COL Condition VAL Hip or femur fracture  [SEP] COL City VAL 355 DARDANELLI ,LOS GATOS,SANTA CARMENA
1322,COL CCN VAL 0T308 COL Facility VAL EL CAMINO HOSP OF LOS GATOS COL Address1 VAL 355 DARDANELLI COL City VAL LOS GATOS COL State VAL CA COL ZipCode VAL 95032 COL County VAL Santa Clara COL PhoneNumber VAL (502) 596-6346 COL CMSRegion VAL 9 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL CCN VAL 0T308 ,05T308,05T239
1323,COL CCN VAL 05T308 COL Facility VAL EL CAMINO HOSP OF LOS GATOS COL Address1 VAL 355 DARDANELLI COL City VAL LOS GATOS COL State VAL CA COL ZipCode VAL 95032 COL County VAL Santa Clara COL PhoneNumber VAL  COL CMSRegion VAL 9 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL PhoneNumber VAL  ,(502) 596-6346,(502) 596-6346
1324,COL CCN VAL 05T308 COL Facility VAL EL CAMINO HOSP OF LOS GATOS COL Address1 VAL 355 DARDANELLI COL City VAL LOS GATOS COL State VAL CA COL ZipCode VAL 95032 COL County VAL Santa Clara COL PhoneNumber VAL (480) 882-4000 COL CMSRegion VAL 9 COL Condition VAL   [SEP] COL PhoneNumber VAL (480) 882-4000 ,(502) 596-6346,(502) 596-6346
1325,COL CCN VAL 05T308 COL Facility VAL EL CAMINO HOSP OF LOS GATOS COL Address1 VAL 355 DARDANELLI COL City VAL LOS GATOS COL State VAL CA COL ZipCode VAL 95032 COL County VAL Santa Clara COL PhoneNumber VAL (480) 882-4000 COL CMSRegion VAL 9 COL Condition VAL   [SEP] COL Condition VAL  ,Stroke,Nervous system disorder (excluding stroke)
