,source_text,target_text,predict
384,COL CCN VAL 05T174 COL Facility VAL SANTA ROSA MEMORIAL HOSPITAL COL Address1 VAL 1165 MONTGOMERY DR. COL City VAL SANTA ROSA COL State VAL P COL ZipCode VAL 95405 COL County VAL Sonoma COL PhoneNumber VAL (707) 547-5486 COL CMSRegion VAL 9 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL State VAL P ,CA,CA
385,COL CCN VAL 05T174 COL Facility VAL SANTA ROSA MEMORIAL HOSPITAL COL Address1 VAL 1165 MONTGOMERY DR. COL City VAL SANTA ROSA COL State VAL CA COL ZipCode VAL 49443 COL County VAL Sonoma COL PhoneNumber VAL (707) 547-5486 COL CMSRegion VAL 9 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL ZipCode VAL 49443 ,95405,95405
386,COL CCN VAL 05T174 COL Facility VAL SANTA ROSA MEMORIAL HOSPITAL COL Address1 VAL 1165 MONTGOMERY DR. COL City VAL SANTA ROSA COL State VAL CA COL ZipCode VAL 95405 COL County VAL Hillsborough COL PhoneNumber VAL (707) 547-5486 COL CMSRegion VAL 9 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL County VAL Hillsborough ,Sonoma,Los Angeles
387,COL CCN VAL 05T174 COL Facility VAL SANTA ROSA MEMORIAL HOSPITAL COL Address1 VAL 1165 MONTGOMERY DR. COL City VAL SANTA ROSA COL State VAL CA COL ZipCode VAL 95405 COL County VAL Sonoma COL PhoneNumber VAL (251) 435-3400 COL CMSRegion VAL 9 COL Condition VAL Brain injury (traumatic)  [SEP] COL PhoneNumber VAL (251) 435-3400 ,(707) 547-5486,(502) 596-6346
388,COL CCN VAL 05T174 COL Facility VAL SANTA ROSA MEMORIAL HOSPITAL COL Address1 VAL 1165 MONTGOMERY DR. COL City VAL SANTA ROSA COL State VAL CA COL ZipCode VAL 95405 COL County VAL Sonoma COL PhoneNumber VAL (707) 547-5486 COL CMSRegion VAL 5 COL Condition VAL Brain injury (traumatic)  [SEP] COL CMSRegion VAL 5 ,9,9
389,COL CCN VAL 05T174 COL Facility VAL SANTA ROSA MEMORIAL HOSPITAL COL Address1 VAL 1165 MONTGOMERY DR. COL City VAL SANTA ROSA COL State VAL CA COL ZipCode VAL 95405 COL County VAL Sonoma COL PhoneNumber VAL (707) 547-5486 COL CMSRegion VAL 9 COL Condition VAL   [SEP] COL Condition VAL  ,Spinal cord injury (traumatic),Nervous system disorder (excluding stroke)
390,"COL CCN VAL 07T033 COL Facility VAL JOHN MUIR MEDICAL CENTER COL Address1 VAL 1601 YGNACIO VALLEY ROAD COL City VAL WALNUT CREEK COL State VAL CA COL ZipCode VAL 94598 COL County VAL Contra Costa COL PhoneNumber VAL (925) 947-5252 COL CMSRegion VAL 9 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL CCN VAL 07T033 ",05T180,05T258
391,COL CCN VAL 05T180 COL Facility VAL BAPTIST HEALTH REHAB INSTITUTE - NORTH LITTLE ROCK COL Address1 VAL 1601 YGNACIO VALLEY ROAD COL City VAL WALNUT CREEK COL State VAL CA COL ZipCode VAL 94598 COL County VAL Contra Costa COL PhoneNumber VAL (925) 947-5252 COL CMSRegion VAL 9 COL Condition VAL All other conditions  [SEP] COL Facility VAL BAPTIST HEALTH REHAB INSTITUTE - NORTH LITTLE ROCK ,JOHN MUIR MEDICAL CENTER,UC DAVIS MEDICAL CENTER
392,"COL CCN VAL 05T180 COL Facility VAL JOHN MUIR MEDICAL CENTER COL Address1 VAL 1150  N.  INDIAN CANYON DR COL City VAL WALNUT CREEK COL State VAL CA COL ZipCode VAL 94598 COL County VAL Contra Costa COL PhoneNumber VAL (925) 947-5252 COL CMSRegion VAL 9 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL Address1 VAL 1150  N.  INDIAN CANYON DR ",1601 YGNACIO VALLEY ROAD,900 EAST BROADWAY
393,COL CCN VAL 05T180 COL Facility VAL JOHN MUIR MEDICAL CENTER COL Address1 VAL 1601 YGNACIO VALLEY ROAD COL City VAL COLUMBIA COL State VAL CA COL ZipCode VAL 94598 COL County VAL Contra Costa COL PhoneNumber VAL (925) 947-5252 COL CMSRegion VAL 9 COL Condition VAL All other conditions  [SEP] COL City VAL COLUMBIA ,WALNUT CREEK,JOHN MUIR
394,COL CCN VAL 05T180 COL Facility VAL JOHN MUIR MEDICAL CENTER COL Address1 VAL 1601 YGNACIO VALLEY ROAD COL City VAL WALNUT CREEK COL State VAL AL COL ZipCode VAL 94598 COL County VAL Contra Costa COL PhoneNumber VAL (925) 947-5252 COL CMSRegion VAL 9 COL Condition VAL All other conditions  [SEP] COL State VAL AL ,CA,CA
395,COL CCN VAL 05T180 COL Facility VAL JOHN MUIR MEDICAL CENTER COL Address1 VAL 1601 YGNACIO VALLEY ROAD COL City VAL WALNUT CREEK COL State VAL CA COL ZipCode VAL 28203 COL County VAL Contra Costa COL PhoneNumber VAL (925) 947-5252 COL CMSRegion VAL 9 COL Condition VAL All other conditions  [SEP] COL ZipCode VAL 28203 ,94598,95405
396,"COL CCN VAL 05T180 COL Facility VAL JOHN MUIR MEDICAL CENTER COL Address1 VAL 1601 YGNACIO VALLEY ROAD COL City VAL WALNUT CREEK COL State VAL CA COL ZipCode VAL 94598 COL County VAL Pueblo COL PhoneNumber VAL (925) 947-5252 COL CMSRegion VAL 9 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL County VAL Pueblo ",Contra Costa,Contra Costa
397,"COL CCN VAL 05T180 COL Facility VAL JOHN MUIR MEDICAL CENTER COL Address1 VAL 1601 YGNACIO VALLEY ROAD COL City VAL WALNUT CREEK COL State VAL CA COL ZipCode VAL 94598 COL County VAL Contra Costa COL PhoneNumber VAL (910) 291-7327 COL CMSRegion VAL 9 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL PhoneNumber VAL (910) 291-7327 ",(925) 947-5252,(502) 596-6346
398,COL CCN VAL 05T180 COL Facility VAL JOHN MUIR MEDICAL CENTER COL Address1 VAL 1601 YGNACIO VALLEY ROAD COL City VAL WALNUT CREEK COL State VAL CA COL ZipCode VAL 94598 COL County VAL Contra Costa COL PhoneNumber VAL (925) 947-5252 COL CMSRegion VAL 5 COL Condition VAL Stroke  [SEP] COL CMSRegion VAL 5 ,9,9
399,COL CCN VAL 05T180 COL Facility VAL JOHN MUIR MEDICAL CENTER COL Address1 VAL 1601 YGNACIO VALLEY ROAD COL City VAL WALNUT CREEK COL State VAL CA COL ZipCode VAL 94598 COL County VAL Contra Costa COL PhoneNumber VAL (925) 947-5252 COL CMSRegion VAL 9 COL Condition VAL Bain disease or condition (non-traumatic)  [SEP] COL Condition VAL Bain disease or condition (non-traumatic) ,All other conditions,Nervous system disorder (excluding stroke)
400,COL CCN VAL 26T183 COL Facility VAL THE FUDGE FAMILY ACUTE REHABILITATION CENTER COL Address1 VAL 1 HOAG DRIVE COL City VAL NEWPORT BEACH COL State VAL CA COL ZipCode VAL 92663 COL County VAL Orange COL PhoneNumber VAL (949) 764-3900 COL CMSRegion VAL 9 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL CCN VAL 26T183 ,05T224,05T239
401,COL CCN VAL 05T224 COL Facility VAL SARASOTA MEMORIAL HOSPITAL COL Address1 VAL 1 HOAG DRIVE COL City VAL NEWPORT BEACH COL State VAL CA COL ZipCode VAL 92663 COL County VAL Orange COL PhoneNumber VAL (949) 764-3900 COL CMSRegion VAL 9 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL Facility VAL SARASOTA MEMORIAL HOSPITAL ,THE FUDGE FAMILY ACUTE REHABILITATION CENTER,NEWPORT BEACH MEDICAL CENTER
402,"COL CCN VAL 05T224 COL Facility VAL THE FUDGE FAMILY ACUTE REHABILITATION CENTER COL Address1 VAL 1400 FOOTHILL BLVD COL City VAL NEWPORT BEACH COL State VAL CA COL ZipCode VAL 92663 COL County VAL Orange COL PhoneNumber VAL (949) 764-3900 COL CMSRegion VAL 9 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL Address1 VAL 1400 FOOTHILL BLVD ",1 HOAG DRIVE,900 EAST BROADWAY
403,COL CCN VAL 05T224 COL Facility VAL THE FUDGE FAMILY ACUTE REHABILITATION CENTER COL Address1 VAL 1 HOAG DRIVE COL City VAL AINGTON COL State VAL CA COL ZipCode VAL 92663 COL County VAL Orange COL PhoneNumber VAL (949) 764-3900 COL CMSRegion VAL 9 COL Condition VAL Brain injury (traumatic)  [SEP] COL City VAL AINGTON ,NEWPORT BEACH,NEWPORT BEACH
404,"COL CCN VAL 05T224 COL Facility VAL THE FUDGE FAMILY ACUTE REHABILITATION CENTER COL Address1 VAL 1 HOAG DRIVE COL City VAL NEWPORT BEACH COL State VAL NJ COL ZipCode VAL 92663 COL County VAL Orange COL PhoneNumber VAL (949) 764-3900 COL CMSRegion VAL 9 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL State VAL NJ ",CA,CA
405,COL CCN VAL 05T224 COL Facility VAL THE FUDGE FAMILY ACUTE REHABILITATION CENTER COL Address1 VAL 1 HOAG DRIVE COL City VAL NEWPORT BEACH COL State VAL CA COL ZipCode VAL 15219 COL County VAL Orange COL PhoneNumber VAL (949) 764-3900 COL CMSRegion VAL 9 COL Condition VAL Stroke  [SEP] COL ZipCode VAL 15219 ,92663,91505
406,COL CCN VAL 05T224 COL Facility VAL THE FUDGE FAMILY ACUTE REHABILITATION CENTER COL Address1 VAL 1 HOAG DRIVE COL City VAL NEWPORT BEACH COL State VAL CA COL ZipCode VAL 92663 COL County VAL Saline COL PhoneNumber VAL (949) 764-3900 COL CMSRegion VAL 9 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL County VAL Saline ,Orange,Orange
407,COL CCN VAL 05T224 COL Facility VAL THE FUDGE FAMILY ACUTE REHABILITATION CENTER COL Address1 VAL 1 HOAG DRIVE COL City VAL NEWPORT BEACH COL State VAL CA COL ZipCode VAL 92663 COL County VAL Orange COL PhoneNumber VAL (918) 957-3000 COL CMSRegion VAL 9 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL PhoneNumber VAL (918) 957-3000 ,(949) 764-3900,(949) 243-5000
408,COL CCN VAL 05T224 COL Facility VAL THE FUDGE FAMILY ACUTE REHABILITATION CENTER COL Address1 VAL 1 HOAG DRIVE COL City VAL NEWPORT BEACH COL State VAL CA COL ZipCode VAL 92663 COL County VAL Orange COL PhoneNumber VAL (949) 764-3900 COL CMSRegion VAL 6 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL CMSRegion VAL 6 ,9,9
409,COL CCN VAL 05T224 COL Facility VAL THE FUDGE FAMILY ACUTE REHABILITATION CENTER COL Address1 VAL 1 HOAG DRIVE COL City VAL NEWPORT BEACH COL State VAL CA COL ZipCode VAL 92663 COL County VAL Orange COL PhoneNumber VAL (949) 764-3900 COL CMSRegion VAL 9 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL Condition VAL Spinal cord injury (traumatic) ,Brain injury (traumatic),"Hip or knee replacement, amputation or other bone or joint condition"
410,COL CCN VAL 14T091 COL Facility VAL PROVIDENCE ST JOSEPH MED CTR COL Address1 VAL 501 S BUENA VISTA ST COL City VAL BURBANK COL State VAL CA COL ZipCode VAL 91505 COL County VAL Los Angeles COL PhoneNumber VAL (818) 847-3200 COL CMSRegion VAL 9 COL Condition VAL Hip or femur fracture  [SEP] COL CCN VAL 14T091 ,05T235,05T239
411,COL CCN VAL 05T235 COL Facility VAL ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA COL Address1 VAL 501 S BUENA VISTA ST COL City VAL BURBANK COL State VAL CA COL ZipCode VAL 91505 COL County VAL Los Angeles COL PhoneNumber VAL (818) 847-3200 COL CMSRegion VAL 9 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL Facility VAL ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA ,PROVIDENCE ST JOSEPH MED CTR,BURBANK REGIONAL MEDICAL CENTER
412,COL CCN VAL 05T235 COL Facility VAL PROVIDENCE ST JOSEPH MED CTR COL Address1 VAL ALBUQUERQUE COL City VAL BURBANK COL State VAL CA COL ZipCode VAL 91505 COL County VAL Los Angeles COL PhoneNumber VAL (818) 847-3200 COL CMSRegion VAL 9 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL Address1 VAL ALBUQUERQUE ,501 S BUENA VISTA ST,900 BURBANK AVENUE
413,COL CCN VAL 05T235 COL Facility VAL PROVIDENCE ST JOSEPH MED CTR COL Address1 VAL 501 S BUENA VISTA ST COL City VAL SAINT LOUIS COL State VAL CA COL ZipCode VAL 91505 COL County VAL Los Angeles COL PhoneNumber VAL (818) 847-3200 COL CMSRegion VAL 9 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL City VAL SAINT LOUIS ,BURBANK,BURBANK
414,COL CCN VAL 05T235 COL Facility VAL PROVIDENCE ST JOSEPH MED CTR COL Address1 VAL 501 S BUENA VISTA ST COL City VAL BURBANK COL State VAL OK COL ZipCode VAL 91505 COL County VAL Los Angeles COL PhoneNumber VAL (818) 847-3200 COL CMSRegion VAL 9 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL State VAL OK ,CA,CA
415,COL CCN VAL 05T235 COL Facility VAL PROVIDENCE ST JOSEPH MED CTR COL Address1 VAL 501 S BUENA VISTA ST COL City VAL BURBANK COL State VAL CA COL ZipCode VAL 64804 COL County VAL Los Angeles COL PhoneNumber VAL (818) 847-3200 COL CMSRegion VAL 9 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL ZipCode VAL 64804 ,91505,91102
416,COL CCN VAL 05T235 COL Facility VAL PROVIDENCE ST JOSEPH MED CTR COL Address1 VAL 501 S BUENA VISTA ST COL City VAL BURBANK COL State VAL CA COL ZipCode VAL 91505 COL County VAL Clinton COL PhoneNumber VAL (818) 847-3200 COL CMSRegion VAL 9 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL County VAL Clinton ,Los Angeles,Los Angeles
417,COL CCN VAL 05T235 COL Facility VAL PROVIDENCE ST JOSEPH MED CTR COL Address1 VAL 501 S BUENA VISTA ST COL City VAL BURBANK COL State VAL CA COL ZipCode VAL 91505 COL County VAL Los Angeles COL PhoneNumber VAL (402) 481-9399 COL CMSRegion VAL 9 COL Condition VAL Hip or femur fracture  [SEP] COL PhoneNumber VAL (402) 481-9399 ,(818) 847-3200,(502) 596-6346
418,COL CCN VAL 05T235 COL Facility VAL PROVIDENCE ST JOSEPH MED CTR COL Address1 VAL 501 S BUENA VISTA ST COL City VAL BURBANK COL State VAL CA COL ZipCode VAL 91505 COL County VAL Los Angeles COL PhoneNumber VAL (818) 847-3200 COL CMSRegion VAL 6 COL Condition VAL Hip or femur fracture  [SEP] COL CMSRegion VAL 6 ,9,9
419,"COL CCN VAL 05T235 COL Facility VAL PROVIDENCE ST JOSEPH MED CTR COL Address1 VAL 501 S BUENA VISTA ST COL City VAL BURBANK COL State VAL CA COL ZipCode VAL 91505 COL County VAL Los Angeles COL PhoneNumber VAL (818) 847-3200 COL CMSRegion VAL 9 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition ",Nervous system disorder (excluding stroke),Stroke
420,COL CCN VAL 19T164 COL Facility VAL METHODIST HOSP S CALIFORNIA COL Address1 VAL 300 W HUNTINGTON DR COL City VAL ARCADIA COL State VAL CA COL ZipCode VAL 91007 COL County VAL Los Angeles COL PhoneNumber VAL (412) 209-8936 COL CMSRegion VAL 9 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL CCN VAL 19T164 ,05T238,05T239
421,COL CCN VAL 05T238 COL Facility VAL NEWTON MEDICAL CENTER COL Address1 VAL 300 W HUNTINGTON DR COL City VAL ARCADIA COL State VAL CA COL ZipCode VAL 91007 COL County VAL Los Angeles COL PhoneNumber VAL (412) 209-8936 COL CMSRegion VAL 9 COL Condition VAL All other conditions  [SEP] COL Facility VAL NEWTON MEDICAL CENTER ,METHODIST HOSP S CALIFORNIA,UC LOS ANGELOS MEDICAL CENTER
422,COL CCN VAL 05T238 COL Facility VAL METHODIST HOSP S CALIFORNIA COL Address1 VAL RENO COL City VAL ARCADIA COL State VAL CA COL ZipCode VAL 91007 COL County VAL Los Angeles COL PhoneNumber VAL (412) 209-8936 COL CMSRegion VAL 9 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL Address1 VAL RENO ,300 W HUNTINGTON DR,900 S. MICHIGAN AVENUE
423,COL CCN VAL 05T238 COL Facility VAL METHODIST HOSP S CALIFORNIA COL Address1 VAL 300 W HUNTINGTON DR COL City VAL SAN PEDRO COL State VAL CA COL ZipCode VAL 91007 COL County VAL Los Angeles COL PhoneNumber VAL (412) 209-8936 COL CMSRegion VAL 9 COL Condition VAL Spinal cord disease or condition (non-traumatic)  [SEP] COL City VAL SAN PEDRO ,ARCADIA,LOS ANGELES
424,COL CCN VAL 05T238 COL Facility VAL METHODIST HOSP S CALIFORNIA COL Address1 VAL 300 W HUNTINGTON DR COL City VAL ARCADIA COL State VAL I COL ZipCode VAL 91007 COL County VAL Los Angeles COL PhoneNumber VAL (412) 209-8936 COL CMSRegion VAL 9 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL State VAL I ,CA,CA
425,COL CCN VAL 05T238 COL Facility VAL METHODIST HOSP S CALIFORNIA COL Address1 VAL 300 W HUNTINGTON DR COL City VAL ARCADIA COL State VAL CA COL ZipCode VAL 95603 COL County VAL Los Angeles COL PhoneNumber VAL (412) 209-8936 COL CMSRegion VAL 9 COL Condition VAL Spinal cord disease or condition (non-traumatic)  [SEP] COL ZipCode VAL 95603 ,91007,90005
426,COL CCN VAL 05T238 COL Facility VAL METHODIST HOSP S CALIFORNIA COL Address1 VAL 300 W HUNTINGTON DR COL City VAL ARCADIA COL State VAL CA COL ZipCode VAL 91007 COL County VAL Miami COL PhoneNumber VAL (412) 209-8936 COL CMSRegion VAL 9 COL Condition VAL All other conditions  [SEP] COL County VAL Miami ,Los Angeles,Los Angeles
427,COL CCN VAL 05T238 COL Facility VAL METHODIST HOSP S CALIFORNIA COL Address1 VAL 300 W HUNTINGTON DR COL City VAL ARCADIA COL State VAL CA COL ZipCode VAL 91007 COL County VAL Los Angeles COL PhoneNumber VAL (18) 942-2171 COL CMSRegion VAL 9 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL PhoneNumber VAL (18) 942-2171 ,(412) 209-8936,(502) 596-6346
428,COL CCN VAL 05T238 COL Facility VAL METHODIST HOSP S CALIFORNIA COL Address1 VAL 300 W HUNTINGTON DR COL City VAL ARCADIA COL State VAL CA COL ZipCode VAL 91007 COL County VAL Los Angeles COL PhoneNumber VAL (412) 209-8936 COL CMSRegion VAL 2 COL Condition VAL Spinal cord disease or condition (non-traumatic)  [SEP] COL CMSRegion VAL 2 ,9,9
429,"COL CCN VAL 05T238 COL Facility VAL METHODIST HOSP S CALIFORNIA COL Address1 VAL 300 W HUNTINGTON DR COL City VAL ARCADIA COL State VAL CA COL ZipCode VAL 91007 COL County VAL Los Angeles COL PhoneNumber VAL (412) 209-8936 COL CMSRegion VAL 9 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition ",All other conditions,Nervous system disorder (excluding stroke)
430,COL CCN VAL 143025 COL Facility VAL ADVENTIST HEALTH - GLENDALE COL Address1 VAL 1509 WILSON TERRACE COL City VAL GLENDALE COL State VAL CA COL ZipCode VAL 91206 COL County VAL Los Angeles COL PhoneNumber VAL (818) 409-8071 COL CMSRegion VAL 9 COL Condition VAL Brain injury (traumatic)  [SEP] COL CCN VAL 143025 ,05T239,05T239
431,"COL CCN VAL 05T239 COL Facility VAL THE NEUROMEDICAL CENTER REHABILITATION HOSPITAL, L COL Address1 VAL 1509 WILSON TERRACE COL City VAL GLENDALE COL State VAL CA COL ZipCode VAL 91206 COL County VAL Los Angeles COL PhoneNumber VAL (818) 409-8071 COL CMSRegion VAL 9 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL Facility VAL THE NEUROMEDICAL CENTER REHABILITATION HOSPITAL, L ",ADVENTIST HEALTH - GLENDALE,GLENDALE REGIONAL MEDICAL CENTER
432,COL CCN VAL 05T239 COL Facility VAL ADVENTIST HEALTH - GLENDALE COL Address1 VAL 300 SEASIDE AVENUE COL City VAL GLENDALE COL State VAL CA COL ZipCode VAL 91206 COL County VAL Los Angeles COL PhoneNumber VAL (818) 409-8071 COL CMSRegion VAL 9 COL Condition VAL Brain injury (traumatic)  [SEP] COL Address1 VAL 300 SEASIDE AVENUE ,1509 WILSON TERRACE,1 MEDICAL CENTER PARKWAY
433,COL CCN VAL 05T239 COL Facility VAL ADVENTIST HEALTH - GLENDALE COL Address1 VAL 1509 WILSON TERRACE COL City VAL 451 CLARKSON AVENUE C-1117B COL State VAL CA COL ZipCode VAL 91206 COL County VAL Los Angeles COL PhoneNumber VAL (818) 409-8071 COL CMSRegion VAL 9 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL City VAL 451 CLARKSON AVENUE C-1117B ,GLENDALE,GLENDALE
434,COL CCN VAL 05T239 COL Facility VAL ADVENTIST HEALTH - GLENDALE COL Address1 VAL 1509 WILSON TERRACE COL City VAL GLENDALE COL State VAL H COL ZipCode VAL 91206 COL County VAL Los Angeles COL PhoneNumber VAL (818) 409-8071 COL CMSRegion VAL 9 COL Condition VAL All other conditions  [SEP] COL State VAL H ,CA,CA
435,COL CCN VAL 05T239 COL Facility VAL ADVENTIST HEALTH - GLENDALE COL Address1 VAL 1509 WILSON TERRACE COL City VAL GLENDALE COL State VAL CA COL ZipCode VAL 71295 COL County VAL Los Angeles COL PhoneNumber VAL (818) 409-8071 COL CMSRegion VAL 9 COL Condition VAL Brain injury (traumatic)  [SEP] COL ZipCode VAL 71295 ,91206,91102
436,"COL CCN VAL 05T239 COL Facility VAL ADVENTIST HEALTH - GLENDALE COL Address1 VAL 1509 WILSON TERRACE COL City VAL GLENDALE COL State VAL CA COL ZipCode VAL 91206 COL County VAL Twin Falls COL PhoneNumber VAL (818) 409-8071 COL CMSRegion VAL 9 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL County VAL Twin Falls ",Los Angeles,Los Angeles
437,COL CCN VAL 05T239 COL Facility VAL ADVENTIST HEALTH - GLENDALE COL Address1 VAL 1509 WILSON TERRACE COL City VAL GLENDALE COL State VAL CA COL ZipCode VAL 91206 COL County VAL Los Angeles COL PhoneNumber VAL (352) 751-8593 COL CMSRegion VAL 9 COL Condition VAL Stroke  [SEP] COL PhoneNumber VAL (352) 751-8593 ,(818) 409-8071,(502) 596-6346
438,COL CCN VAL 05T239 COL Facility VAL ADVENTIST HEALTH - GLENDALE COL Address1 VAL 1509 WILSON TERRACE COL City VAL GLENDALE COL State VAL CA COL ZipCode VAL 91206 COL County VAL Los Angeles COL PhoneNumber VAL (818) 409-8071 COL CMSRegion VAL 2 COL Condition VAL Brain injury (traumatic)  [SEP] COL CMSRegion VAL 2 ,9,9
439,COL CCN VAL 05T239 COL Facility VAL ADVENTIST HEALTH - GLENDALE COL Address1 VAL 1509 WILSON TERRACE COL City VAL GLENDALE COL State VAL CA COL ZipCode VAL 91206 COL County VAL Los Angeles COL PhoneNumber VAL (818) 409-8071 COL CMSRegion VAL 9 COL Condition VAL Spinal cord disease or condition (non-traumatic)  [SEP] COL Condition VAL Spinal cord disease or condition (non-traumatic) ,"Hip or knee replacement, amputation or other bone or joint condition","Hip or knee replacement, amputation or other bone or joint condition"
